node_id	degree	weight_degree	closeness_centrality	betweenness_centrality	eigenvector_centrality
ASV999	3	3	0.333333333333333	0	0
ASV220	1	0.985610760609162	1.01459931239178	0	0
ASV1575	2	1.97122152121832	0.507299656195892	0	0
ASV4269	39	39	0.0256410256410256	0	0
ASV1502	43	43	0.0232558139534884	0	3.63481490842332e-16
ASV329	3	2.97979589711327	0.0924371349514566	0	0
ASV3637	46	46	0.0217391304347826	0	0
ASV1193	4	4	0.25	0	0
ASV1402	8	8	0.125	0	0
ASV1367	2	1.97122152121832	0.507299656195892	1	0
ASV2567	35	35	0.0285714285714286	0	0
ASV3940	55	55	0.0181818181818182	0	0.999999999999999
ASV3983	55	55	0.0181818181818182	0	0.999999999999999
ASV101	1	0.985610760609162	0.338199770797262	0	0
ASV4252	39	39	0.0256410256410256	0	0
ASV2963	45	45	0.0222222222222222	0	0
ASV3395	55	55	0.0181818181818182	0	0.999999999999999
ASV133	2	1.94117647058824	0.257575757575758	2	0
ASV936	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV3947	55	55	0.0181818181818182	0	0.999999999999999
ASV281	39	39	0.0256410256410256	0	0
ASV4237	39	39	0.0256410256410256	0	0
ASV2282	2	1.98373875367593	0.504098636046188	0	0
ASV1504	43	43	0.0232558139534884	0	4.15407418105522e-16
ASV3694	46	46	0.0217391304347826	0	0
ASV3701	46	46	0.0217391304347826	0	0
ASV4255	39	39	0.0256410256410256	0	0
ASV1396	43	43	0.0232558139534884	0	4.67333345368712e-16
ASV1450	43	43	0.0232558139534884	0	3.63481490842332e-16
ASV1410	43	43	0.0232558139534884	0	5.71185199895093e-16
ASV943	2	2	0.5	0	0
ASV1416	1	1	1	0	0
ASV226	2	2	0.5	0	0
ASV1840	46	46	0.0217391304347826	0	0
ASV2352	45	45	0.0222222222222222	0	5.19259272631902e-17
ASV3641	46	46	0.0217391304347826	0	0
ASV110	3	2.92762738551961	0.205353820085852	0	0
ASV2297	3	3	0.333333333333333	0	0
ASV2911	45	45	0.0222222222222222	0	5.19259272631902e-17
ASV505	1	0.970588235294118	0.341671573984175	0	0
ASV3254	39	39	0.0256410256410256	0	0
ASV3730	3	3	0.333333333333333	0	0
ASV1394	4	4	0.25	0	0
ASV372	1	1	1	0	0
ASV119	2	1.98561076060916	0.50362337867932	0	0
ASV3636	46	46	0.0217391304347826	0	0
ASV2608	35	35	0.0285714285714286	0	0
ASV2632	35	35	0.0285714285714286	0	0
ASV631	2	2	0.5	0	0
ASV1409	43	43	0.0232558139534884	0	5.19259272631902e-16
ASV2974	6	6	0.166666666666667	0	0
ASV52	1	1	1	0	0
ASV3073	6	6	0.166666666666667	0	0
ASV593	1	0.970588235294118	1.03030303030303	0	0
ASV173	2	1.98561076060916	0.50362337867932	0	0
ASV3002	45	45	0.0222222222222222	0	2.59629636315951e-16
ASV2279	2	2	0.5	0	0
ASV1028	4	3.97979589711327	0.101434576230097	0	0
ASV354	4	4	0.25	0	0
ASV2924	45	45	0.0222222222222222	0	1.0385185452638e-16
ASV2930	5	5	0.2	0	0
ASV416	3	2.92720099105423	0.204757748416448	5	0
ASV1856	1	0.983738753675929	0.338843348488376	0	0
ASV474	4	3.97979589711327	0.101434576230097	0	0
ASV2646	5	5	0.2	0	0
ASV2904	45	45	0.0222222222222222	0	2.07703709052761e-16
ASV2	4	3.97979589711327	0.12659863237109	0	0
ASV2940	45	45	0.0222222222222222	0	2.59629636315951e-16
ASV839	46	46	0.0217391304347826	0	0
ASV1572	5	4.93938769133981	0.0782610098809378	0	0
ASV2918	45	45	0.0222222222222222	0	5.19259272631902e-17
ASV1458	43	43	0.0232558139534884	0	5.71185199895093e-16
